label,text
1.0,เอ่อ น้องไบรท์รู้ภาษาเหนือได
1.0,ทำได้สัก
1.0,คนร้าย
2.0, ทนายโจร
1.0,เด๋วจะคลั่ง ออกมา
1.0,เพื่อนบ้านรู้ดีกว่าคนในบ้าน555
1.0,คนไทย ดูละคร แนวชาติ ป่ะวะ
0.0,ครูดี
1.0,สลิ่มเหาหิน1ตัว
0.0,โรงพยาบาลอดเงินช่วยเหลือผู้ป่วย ดี
1.0,จมฃ
1.0,กลัวตำรวจ
1.0,ตั้ม ทำมั่ย บุรีรัมย์
1.0,เจอคดี...ค้ามนุษย์...แม่เลี้ยง.
0.0,ช่วยเหลือคุณยายตกน้ำดีใจ กู้ภัย ทำเตียงพับ ดีคุณยายคอหัก มัวแต่สอบถาม
1.0, ปิดปากเงียบ
0.0,ชูวิทย์แฉ ประโยชน์ ปชช  ประเทศชาติ
1.0,  ตำวจปลอดภัย 100%
1.0,ดู เมสซี่...
2.0,ชูแว๊บรับเงิน จริงใจ แต่แรกจบ
2.0,งบงานแย่ คิดได้ผู้การกัวตาย หน่วยเค้าทำ แจ้งความช่วยเหลือไว งานไว คนดีตาย
2.0,ทนายเทา ตัวแทนโจร
1.0,รัฐต้องการรักษาการณ์
0.0,ยุคคนดี
1.0,แม่สะ
0.0,ต่อไประวังประปานะคะพี่น้อง
1.0,
0.0,เค้าตำรวจ เค้าตายปะ เค้าขั้นตอนปฏิบัติการเค้า
1.0,กัญชาเสรี ยาบ้าราคา ปืนเถื่อนเต็มบ้านเต็มเมือง..ยุค ตูบ
0.0,นายกปราบยาบ้า อาวุธเถือน
2.0,ทีนี้ล่ะโง่ชูแว๊บ
0.0,สู้ลูก
1.0,เรื่องปกติ
1.0,เปลี่ยนความคิดทุกข์ดับกาsเรื่องเวลาเรื่องดับสมาธิสติความคิดปล่oยว่างความเครียดoะสติความรู้สึกผิว&มือสัมผัส
1.0,ดีสอนคนอื่น
2.0,ร้อน ร้อน ร้อนโคตรๆๆๆๆ
1.0,อร่อยไหม
1.0,เลือกตั้ง ไอ้ตู่ไอ้ป้อมโดนเช็คบิลแน่
1.0,ดูซีเกมส์. ดูกีฬาสีโรงเรียนบ้านนอกดีกว่า
2.0,แม่ๆๆๆ เอ้ยยยย
0.0,รักเฮียชู
2.0,หวานเย็นตำรวจไทย
1.0,บิลค่าไฟ  หนาว
2.0,ประเทศปฎิรูปหนัก แย่วงการ
1.0,พี่ยุทธจิ๋ม
1.0,ตำรวจเมกา ยิงทิ้งนาที
1.0,อนาคตข้างหน้าคนสูงวัยเพิ่มมากขึ้น
1.0,รถไฟฟ้าจีนแดง
1.0,ป้าบ้านตัวจริง
1.0,เขาค้อ ร้อน
1.0,ทนายจีนเทา
1.0,คนเหนือ
1.0,เสถียร
1.0,หน้าร้อนอย่าใจร้อน
1.0,เงินจ้าง
2.0,กระจอก กลัว อย่าตำรวจ
2.0,ช่วงเวลาไอ้ตู่แจกหาเสียง ผักชีโรยหน้า
1.0,คิงเปนป้อคิงหยัง บ่าตุ้เจ้า
1.0,ดูค่าไฟ
1.0,นักบวช...เสพกาม...
2.0,สมควรทำ ตำรวจไทยทำ
2.0,เกี่ยวใหน คนเลว
1.0,อ้าว ไอ้เหรียญ ไกับไอ้วรงต์เหรอ 555
0.0,ตำรวจครึ่งชั่วโมงอีกแล้ว ครึ่งชั่วโมง
1.0,สวัสดีทุกท่าน
1.0,ป้อ ติดคุก55555
1.0,เกิดขึ้นอีกแล้ว#ขั้วอำนาจเดิม
2.0,คคคคคคคคคคคค
1.0,ปลาแพง!
1.0,ทำ ทำ ทำต่อ
1.0,หอ  9บาท
1.0,ปืนแม่ แม่บุกเข้าไปแม่ ตำรวจมีลูกเมีย พ่อแม่เหมือนกัน
2.0,ข้อมูลแน่นป่าวระวังเป๋ทนาย
2.0,ความรับผิดชอบ
1.0,วานถนัดด่านไถ งานบู้กลัวตาย
2.0,การระงับเหตุร้าย หน้าที่ ตำรวจ กลัวตายลาออก ท่านสมัครใจมา คับ
1.0,หนี้คู่ชีวิต ประชาชนล่าง
1.0,พิมหลายครั้งถ่ายหลักฐานดู55555
1.0,ชูวิทย์สภาทนายความ พหลโยธิน 59 เข้าพบนายกสภา ร้องเรียนทนายตั้มษิทรา เบี้ยบังเกิด ผิดกฎหมายมรรยาททนายความ ทนายความ2 หมื่นคนประชาชนเสื่อมศรัทธาคนทนายความดี
1.0,มุสาทำชั่ว ชั่วชีวิตรังแกข่มขืนผู้อื่นไร้ศักดิ์ศรี
2.0,งง
1.0,เอาแต่พวกเรา
0.0,มโนเก่ง
0.0,แก้ผ้า..นอน ย ย...
2.0,แล้วจะ
1.0,โทษ นายกคนเดี๋ยวฮ่ะ เบิกกินกันเก่ง
1.0,อยากรู้ถามบ้าน55
1.0,ชีวิตกอบโกย
2.0,555กระจอกเรื่องปฎิบัติ เก่งสัสๆตอนซ้อม
1.0,พระรัก
2.0,ระยำผู้บริหารโง่
1.0,เจริญพวงหลวงตา
1.0,อตร.
0.0,แม่
1.0,พระบางคน  เก็บกดทางเพศ
2.0,ตอบรัฐบาลรักษาการ..ทำ
1.0,เลี้ยง....
2.0,บ้าตาย ตอน 8เหรียญลด ราคาน้ำมัน นิดเดียวปรับราคาซะงั้น ปตท รวยรู้
1.0,บริจาค แฉ สนุก รับเงินดิจิตอล ลูน่สเปล่า
2.0,กะเด็กแม่งเก่ง
1.0,กลิ่นคลุ้ง  หอม ป่าววะ
0.0,เก่งคุณยาย
1.0,แยม
1.0,กล้องส่องเคลื่อนไหวคลื่นความร้อน สไนเปอร์ยิงแม่งแลย
1.0,.
2.0,ปอดแหก ตำรวจไทย แอบกำแพง
2.0,ยุคลุงตู่เรื่องตกต่ำ
1.0,ใส่บาตร ตังชื้อาหารหมาแจกดีกว่ามั้ง
1.0,เงินเฮียชูก่เลี้ยงหมาจรสะ
1.0,รอลูกพี่อนุมัติ  กลัวคนด่าว่าปฏิวัติทำนองสิ....
1.0,ท่าจะฝน
1.0, มายด์ ลุงป้อม  สะท้อน คน วุฒิภาวะ  ทำ   สะเทือน 
1.0,ม๊อบไวรถหุ้มเกราะ
2.0,รถหุ้มเกราะเงินภาษีประชาชนซื้อ
0.0,ชูวิทย์สุดยอด
1.0,ขึ้นไปหยุดสัก10ปีดี
0.0,ของฟุ่มเฟือย อย่าซื้อ
1.0,ยิงหัว6นัด รอด
1.0,🇹🇭
0.0, เซฟตัวเรา แล้วจะดี
2.0,การทำงาน...ตำรวจไทย.ต่ำ.
1.0,รู้เรื่องหลง 
0.0,แน่
2.0,แดกยันลูกบวช
1.0,"คำถามตำรวจ 200,000++คนตั้งใจตำรวจเหลืออยู่กี่"
0.0,บำบัดทุกข์บำรุงสุข รักษาความสงบเรียบร้อย ยุทธวิธี ฝึกฝน  ประเมินผล ทบทวน แก้
1.0,
1.0,คนไทยจ่ายแพง แม่งโบนัสห้าเดือนสิบเดือน
2.0,แฉ!คนสีเทา เจ้าหน้าที่สีเทา ประชาชนทราบวีระกรรมเลว อี!! กลับมาแฉ! คนสังคมรับรู้!!! อี..เป้าหมาย? ทำสังคม? ปิดปากชู..แหง!!
1.0,อาชีพ เค้าจ่าย ตายเล่า
2.0,เขาค้อร้น
1.0,จีนแดงจีนเทา555
1.0,รถหุ้มเกราะยางแตก
2.0,ทขายเข้าข้างโจร
1.0,ตำรวจบอ. ตำรวจมีครอบครัว
0.0,ม๊อบขอทาน สมควรฮ่ะ
1.0,อาวไห้เจ้าปัญญาทำ
1.0,ปชต ไทย คอรัปชั่นฮ่ะ?
1.0,สมิงสาว
2.0,หน่วยงานกอบโกย ยุคผู้บริหารโง่ๆๆๆ
1.0,(ยาบ้า ปืน หลอน)
1.0,ประโยคคม คลิปชีวิตความตายผู้ชายชื่อชูวิทย์ brandthink people  youtube พูดว่า คนเราหนีความตายพ้น ทำภารกิจจบจากไป ประวัติศาสตร์คนรุ่นหลัง สาธุ
